Exit stations,Entry stations->,,WEEKDAY,,,Mar 22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
FV,45.434783,53.652174,30,39.130435,133.173913,49.086957,87,61.652174,63.608696,68.869565,18,127.956522,129.782609,124.73913,117.086957,61.217391,50.217391,54.086957,17.391304,9.347826,19.173913,13.173913,16.086957,28.826087,64.173913,307.217391,231.478261,336.913043,314.73913,133.782609,117.565217,27.173913,42.478261,63.73913,6.043478,28,71.695652,3.26087,11.826087,6.173913,11.086957,25,7.913043,35.652174,6.565217,38.565217,18.826087,22.782609,7.347826,20.217391,3378.913043,,,,,,,,,,,,,
CL,34.73913,38.782609,12.565217,13.434783,57.434783,26.043478,67.478261,56.956522,74.217391,69.478261,124.826087,14.347826,55.043478,73.565217,69.217391,33.826087,26,25.826087,16.478261,12.608696,7.043478,4.130435,3.304348,12.782609,41.478261,152.913043,109.347826,156.434783,132.086957,57.347826,55.434783,17.782609,28.130435,31,4.478261,18.782609,42.26087,3,12.173913,5.434783,6.304348,14.478261,7.826087,14.043478,11.565217,29.73913,12.521739,15.956522,6.304348,18.043478,1935,,,,,,,,,,,,,
SL,19.304348,26.434783,15.434783,21.043478,74.26087,24,61.956522,58.26087,103.73913,138.391304,136.73913,66.782609,12.347826,69.826087,85.086957,50.913043,44.913043,38.478261,11.086957,7,10.913043,2.956522,3.869565,10.782609,28.391304,266.130435,246.086957,245.608696,196.086957,73.130435,59.608696,19.391304,27.217391,41,4.043478,26.26087,53.304348,3.130435,8.565217,5.478261,5.173913,17.956522,2.869565,23.869565,5.695652,31.565217,15.26087,23.26087,3,11.608696,2538.217391,,,,,,,,,,,,,
BF,11.521739,20.043478,5.565217,6.478261,47.826087,12.695652,42.391304,49.869565,83.434783,101.086957,126.826087,77.217391,75.130435,12.043478,51.347826,41.043478,39.652174,47.521739,9.521739,5.869565,5.913043,2.043478,3.521739,7.043478,16.130435,206.347826,184.608696,230.521739,165.478261,62.695652,36.434783,14.347826,21.434783,35.391304,7,21.652174,53.782609,0.869565,5.73913,5.826087,6.869565,12.826087,3.043478,28.695652,2.73913,38.304348,15.826087,18.043478,2.565217,4.130435,2086.913043,,,,,,,,,,,,,
HY,19,26.869565,12.26087,8.608696,48.391304,14.782609,39.826087,42.217391,73.304348,56.869565,110.565217,71.913043,87.565217,50.086957,10.304348,46.130435,91.391304,91.869565,14.913043,6.304348,8,1.695652,2.130435,8,17.086957,140.391304,101.391304,118.391304,91.173913,37,27.521739,14.695652,14.391304,22.956522,3.478261,10.826087,32.043478,2.391304,10.73913,3.173913,7.086957,7.173913,3.652174,14.478261,3.956522,57.826087,31.173913,40.434783,3.478261,12.434783,1772.347826,,,,,,,,,,,,,
SH,9.782609,10.26087,4.913043,4.565217,30.73913,8.217391,21.782609,29.26087,37.086957,38.782609,55.434783,29.73913,45.73913,40.26087,41.173913,7.26087,36.869565,48.521739,6.347826,3,5.869565,0.652174,0.521739,1.782609,11.391304,107.26087,85.043478,82.956522,79.73913,21.826087,26.521739,8.086957,7.217391,13.826087,2.956522,8.73913,14.782609,0.826087,6.304348,3.130435,1.695652,7.73913,3.347826,10.521739,3.521739,40.391304,15.695652,28.826087,0.782609,5.434783,1117.130435,,,,,,,,,,,,,
UC,7.826087,17.217391,7.173913,5.130435,52.652174,11.956522,25.956522,31.434783,57.608696,42.391304,53.956522,32.434783,43.478261,39.652174,96.652174,30.217391,12.217391,46.913043,7.826087,3.217391,8.565217,1,1.043478,5.391304,10.913043,133.26087,107,80.26087,81.434783,29.956522,14.913043,6.913043,8.086957,16.913043,4.391304,9.347826,21.434783,0.652174,2.434783,1.826087,1.826087,8.434783,1.086957,8.956522,6.434783,48.173913,36.608696,47,2.434783,5.347826,1337.956522,,,,,,,,,,,,,
FM,6.304348,17.782609,6.652174,9.478261,50.608696,13.347826,29.608696,32.434783,45.304348,36.391304,54.521739,27.652174,43.869565,49.434783,88.304348,53.565217,46.695652,13.304348,7.73913,3.652174,2.565217,0.869565,2.173913,4.565217,5.434783,148.913043,107.217391,72.73913,77.913043,24.347826,18.478261,7.347826,9.521739,16.565217,2.478261,9.478261,16.826087,0.304348,5.913043,1,1.869565,10.478261,0.782609,5.391304,7.565217,40.347826,44.826087,63,1.478261,6.565217,1353.608696,,,,,,,,,,,,,
CN,9.521739,12.304348,10.26087,6.391304,35.521739,5.956522,49.173913,51.217391,66.304348,10.869565,16.130435,15.913043,11.26087,9.26087,17.173913,5.956522,7.608696,7.130435,16.086957,42.26087,118.608696,42.913043,17.956522,38.73913,10.478261,231.826087,194.217391,191.608696,164.869565,63.782609,42.652174,24.521739,18.956522,32.434783,8.608696,1.695652,4.26087,20.304348,83.782609,5.608696,9.869565,56.086957,6.73913,1.652174,14.217391,2.521739,3.347826,4.913043,49.434783,57.73913,1930.652174,,,,,,,,,,,,,
PH,7.043478,6.608696,3.347826,6.521739,39.217391,8.304348,42.869565,61.130435,69.086957,6.391304,10.391304,12.521739,5.826087,6.478261,5.478261,3,3,4,41.434783,9.26087,48.304348,20.695652,12.782609,38.826087,7.173913,305.956522,285.521739,162.304348,144.043478,46.086957,30.521739,18.434783,14.217391,22.521739,2.565217,0.217391,3.826087,13.782609,35.304348,7.043478,8.478261,57.217391,5.391304,1.26087,15.782609,5.304348,1.695652,3.782609,17,28.173913,1716.130435,,,,,,,,,,,,,
WC,9.73913,14.086957,9.956522,8.73913,39.608696,9.391304,50.695652,73.26087,74.521739,9.130435,17.652174,5.521739,10.173913,6.565217,7.347826,5.782609,8.304348,2.913043,123.826087,50.869565,9.73913,28,20.695652,48.913043,10,300.782609,225,133.043478,141.652174,46.782609,30.347826,13.391304,10.217391,22.956522,8,1.826087,2.043478,22.695652,50.347826,6.043478,8.869565,67.173913,4.869565,0.695652,18.565217,2.391304,2.826087,5.304348,26.347826,49.782609,1857.391304,,,,,,,,,,,,,
LF,5.043478,4.173913,2.608696,1.826087,19.347826,3.217391,18.304348,32.043478,33.782609,3.130435,12.478261,3.130435,2.695652,1.217391,1.608696,1.130435,1.26087,1.652174,55.26087,27.173913,31.652174,7.391304,7.913043,26.26087,2.695652,226.217391,167.304348,66.347826,75.391304,29.434783,20.608696,6,3.478261,6.869565,2.608696,0.217391,1.26087,2.391304,16.565217,1.26087,2.304348,36.26087,1.434783,0.304348,10.043478,0.478261,1.26087,1.565217,8.26087,10.608696,1005.478261,,,,,,,,,,,,,
OR,4.782609,5.782609,1.608696,4.347826,14.913043,2.347826,13.956522,22.478261,27.608696,2,11.695652,2.782609,2.608696,2.956522,2.608696,0.434783,0.652174,1.608696,16.478261,11.217391,19.26087,8.608696,5.913043,24.782609,1.913043,193.608696,144.391304,54.652174,51.173913,18.608696,9.434783,8.130435,6.173913,6.217391,2.217391,2.347826,0.782609,0.826087,4.217391,1.652174,1.869565,27.695652,2.130435,0.173913,5.565217,0.521739,2.652174,2.521739,4.869565,6.782609,772.565217,,,,,,,,,,,,,
RR,9.173913,19.608696,14.913043,7.217391,14.869565,3.652174,32.521739,64.478261,55.478261,7.043478,26.521739,11.391304,12.869565,5.73913,7.043478,2.043478,5.652174,5.173913,38.478261,41.956522,47.956522,27.391304,32.217391,10.173913,15.26087,285.478261,228.913043,166.782609,177.391304,81.521739,46.173913,24.086957,33.478261,15.043478,2.434783,5.304348,3.869565,9.826087,21.391304,5.652174,5.565217,63.826087,4.26087,0.782609,6.782609,3.043478,3.043478,3.086957,10.652174,22.608696,1749.826087,,,,,,,,,,,,,
OW,16.086957,16.130435,5.173913,5.782609,34,14.826087,29.217391,20.565217,36.695652,11.565217,65.521739,38.304348,25.086957,17,16.73913,9.826087,7.782609,5.434783,9.956522,6.608696,9.434783,1.869565,1.217391,13.521739,11,556.826087,363.434783,368.695652,309.782609,149.391304,100.913043,27.434783,33.391304,23.782609,6.782609,4.434783,14.434783,1.608696,7.043478,11.565217,8.73913,45.782609,10.565217,5.565217,3.26087,5.695652,2.217391,4.782609,7.478261,11.652174,2514.608696,,,,,,,,,,,,,
EM,163.217391,359.26087,196.565217,189.347826,311,182.434783,366.347826,422.478261,420.73913,322.478261,351.695652,177.826087,307.173913,242,164.043478,135.347826,154.347826,168.434783,282.782609,380.782609,339.043478,262.956522,226.695652,315.217391,632.130435,83.391304,19,97.347826,123.304348,309.73913,468.565217,305.043478,408.304348,384.608696,155,141.26087,391.130435,80.869565,182.086957,124.652174,101.826087,166.826087,121.782609,169.173913,44.826087,55.608696,63.478261,76.913043,47.173913,224.869565,11421.130435,,,,,,,,,,,,,
MT,166.043478,284.782609,156.173913,144.782609,232.304348,148.086957,300.391304,341.173913,317.173913,246.826087,288.173913,127.043478,274.652174,225,123,95.695652,124.478261,122.652174,218.565217,305.304348,248.869565,172.913043,147.652174,247.695652,435.391304,24.521739,53.695652,32.26087,96.73913,345.73913,565.913043,382.173913,607.913043,474.217391,191.565217,139.130435,270.217391,65.73913,189,151,137.26087,160.130435,150.869565,101.782609,27.391304,47.478261,50.826087,68.869565,45.043478,192.73913,10067.043478,,,,,,,,,,,,,
PL,162.086957,262.652174,92.26087,83.608696,217.652174,96.434783,207.956522,221.565217,256.73913,182.130435,282.521739,144.478261,193,181.652174,96.434783,69.913043,70.304348,66.434783,150.652174,131.73913,116.782609,58.391304,49.782609,134.173913,342.043478,123.565217,39.304348,58.304348,69.26087,374.086957,525.478261,317.26087,572,432.391304,164.391304,73.652174,164.521739,48.782609,165.478261,133.391304,118.478261,411.869565,104.73913,57.478261,39,30.521739,31.782609,43.434783,41.565217,139.086957,8151.217391,,,,,,,,,,,,,
CC,126.869565,232.217391,108.434783,124.086957,192.26087,137.695652,256.217391,246.304348,226.130435,197.869565,306.913043,122.956522,171.043478,145.086957,82.782609,68.695652,72.521739,71.478261,141.782609,121.695652,120.913043,68.347826,51.869565,153.347826,301.652174,124.826087,83.608696,68.695652,48,187.478261,322.304348,245.695652,388.217391,312.347826,149.652174,73.652174,131.391304,48.478261,127,116.304348,116,163.73913,118.73913,54.26087,17.391304,25.782609,31.956522,37.217391,33.086957,134.869565,7009.869565,,,,,,,,,,,,,
16,95.086957,97.304348,43.913043,48.782609,116.608696,62.695652,144.913043,147.173913,115.434783,91.826087,127.608696,48.73913,72.347826,59.478261,39.565217,24.826087,27.956522,24.086957,53.217391,40.434783,42,30.217391,16.130435,78.913043,158.521739,304.608696,330,440.652174,224.521739,23.391304,82.043478,145.913043,234,191.347826,89.782609,28.217391,45.869565,19.695652,55.869565,61.695652,71,110.608696,63.913043,24.869565,10.652174,10.913043,9.043478,14.26087,19.695652,62.434783,4482.782609,,,,,,,,,,,,,
24,88.043478,79.956522,32.478261,31.695652,93.478261,35.043478,106,104.434783,94.782609,66.652174,104.73913,52.173913,56.391304,34,26.347826,29.434783,16.130435,18.608696,40.913043,28.086957,30.956522,21,9.695652,46.869565,111.913043,431.782609,469.434783,626.782609,368.652174,87.434783,24.26087,117.217391,187.043478,163.652174,83.869565,10.869565,27.652174,17.652174,48.652174,59.608696,68.217391,82.565217,62.73913,12.73913,8.826087,5.130435,7.652174,8.565217,13.130435,45.608696,4399.565217,,,,,,,,,,,,,
GP,21.521739,24.956522,11.782609,11.652174,47.652174,12,31.956522,37.304348,40.478261,27.434783,23.608696,14.130435,15.217391,14.521739,11.521739,8.565217,6.826087,5.391304,22.391304,13.608696,12.608696,5.217391,7.173913,21.826087,31.695652,277.434783,323,373.608696,224.391304,148.391304,123.608696,12.695652,49.608696,45.347826,20.521739,6.130435,11.913043,3.782609,15.347826,22.565217,28.695652,51,35.521739,5.043478,4.913043,4.478261,3.043478,3.869565,5.73913,17.26087,2298.956522,,,,,,,,,,,,,
BP,28.391304,37.217391,9.73913,12.478261,32.304348,16.26087,32.913043,38.521739,48.695652,32.652174,37.608696,24.347826,24.130435,22.043478,13.391304,9.173913,7.913043,7.782609,18.391304,11.043478,8.73913,3.26087,4.173913,29,47.347826,344.217391,373.26087,686.826087,358.565217,199.826087,196.782609,42.217391,14.043478,40.782609,46.565217,6,14.652174,2.521739,21.73913,35.434783,55.608696,61.130435,51.695652,5.086957,3.217391,3.304348,4.217391,4,5,18.652174,3152.869565,,,,,,,,,,,,,
DC,36.826087,57.347826,24.913043,15.478261,41,16.608696,27.130435,35.043478,61.26087,35,61.434783,35.217391,39.478261,34.26087,23.478261,17.391304,18.565217,16.565217,31.913043,22.608696,22.565217,7.652174,6.695652,14.26087,27.782609,384.304348,399.782609,525.304348,321.173913,195.913043,182.826087,47.565217,49.608696,18.652174,18.608696,13.347826,33.043478,7.304348,31.391304,44.304348,67.434783,114.217391,78.695652,11.826087,5,9.217391,9.478261,11.521739,13.521739,39.304348,3363.826087,,,,,,,,,,,,,
CM,8.652174,11.434783,2.173913,3.304348,16.521739,2.695652,10.130435,9.434783,22.869565,2.73913,8.826087,4.347826,3.043478,6.304348,3.26087,3.086957,4.521739,2.391304,8.217391,3.26087,8.652174,3.130435,1.956522,2.347826,7.347826,144,157.173913,206.173913,143.217391,80.391304,79.608696,24.913043,47.913043,19.304348,9.304348,1.869565,3.217391,1.869565,9.173913,10,21.869565,90.478261,31.782609,0.217391,0.347826,1.521739,1.217391,0.391304,4.26087,11.826087,1262.695652,,,,,,,,,,,,,
CV,2.434783,2.217391,3.565217,3,16,3.043478,6.956522,10.695652,15,49.391304,27.173913,20.521739,40.869565,24.043478,12.478261,10.782609,8.565217,7.434783,1.826087,0.478261,1.26087,0.869565,2.304348,5.26087,5.782609,123.695652,128.304348,86.826087,79.73913,29.130435,11.304348,6.782609,7.26087,13.043478,1.869565,5.304348,50.782609,0.434783,1.130435,3.434783,2.869565,7.434783,1.478261,28.826087,2.826087,6.782609,1.73913,5.173913,0.173913,1,889.304348,,,,,,,,,,,,,
ED,5.956522,10.130435,3.043478,4.173913,36.782609,7.826087,21.956522,22.217391,33.826087,72.478261,69.217391,46.695652,53.434783,48.565217,28.130435,14.347826,22.043478,15.565217,5.26087,2.73913,1.347826,1.565217,0.869565,3.652174,14.26087,347.608696,251.043478,185.608696,144.956522,49.043478,29.043478,13.130435,15.826087,33.73913,3.130435,48.913043,16.652174,0.608696,2.086957,3.565217,2.391304,46.782609,4.043478,13.217391,28.304348,9.521739,12.173913,13.478261,0.565217,1.956522,1823.478261,,,,,,,,,,,,,
NC,3.391304,2.869565,1.521739,2.173913,8.869565,1.130435,10.434783,10.565217,17.086957,4.173913,2.652174,2.565217,3.695652,0.869565,1.826087,0.869565,0.565217,0.217391,15.73913,11.73913,18.217391,1.478261,1.304348,9.478261,1.434783,68.608696,54.173913,54.173913,53,17.130435,17.478261,4.391304,5,7.521739,1.434783,0.26087,0.521739,3.173913,12.043478,5.913043,1.782609,21.173913,1.695652,0.391304,4.608696,0.391304,0.521739,0.521739,11.173913,15.869565,497.826087,,,,,,,,,,,,,
WP,5.956522,8.347826,3.434783,2.782609,23.391304,4.347826,48.565217,40.913043,53.565217,8,12.565217,11.043478,6.565217,5.304348,9.217391,4.869565,3.565217,5.434783,89.347826,34.869565,51.608696,15.304348,6.869565,21.608696,7,155.956522,147.26087,203.826087,170.26087,64.608696,55.73913,17.26087,23.391304,26.391304,8.26087,1.26087,1.565217,11.521739,12.782609,10.956522,16.043478,51.086957,5.043478,0.304348,9.130435,6.913043,1.391304,3.043478,13.913043,14.434783,1516.826087,,,,,,,,,,,,,
SS,6.73913,11.086957,4.304348,2.173913,13.565217,4,11.434783,10.956522,20.913043,6.434783,5.521739,5.652174,6.26087,4.869565,3.434783,1.652174,1.173913,0.73913,5.782609,7.391304,7.043478,0.869565,2.043478,5.782609,9.521739,124.652174,131,151.695652,125.086957,63.043478,60.869565,22.521739,42.347826,47.478261,13,3.521739,3.304348,6.086957,12.521739,6.826087,14.913043,38.73913,23.565217,0.347826,0.73913,1.173913,0.652174,1.043478,3.652174,10.608696,1068.73913,,,,,,,,,,,,,
SB,12.73913,14.565217,2.173913,2.521739,15,6.347826,6.695652,13.608696,22.217391,7,10.434783,6.913043,7.521739,6.478261,6.913043,2.608696,1.695652,2.521739,10.608696,6.869565,9,3.304348,1.478261,6.434783,11.521739,103.043478,121.304348,141.478261,123.913043,78.826087,69.73913,35.782609,66.347826,70,24.956522,2.869565,2.086957,3.173913,13,16.913043,9.869565,36.347826,13.73913,2.434783,1.391304,0.26087,0.695652,0.347826,3.826087,13.26087,1152.782609,,,,,,,,,,,,,
SO,24.086957,42.956522,28.086957,38.73913,102.521739,28.304348,51.608696,39.173913,45.043478,15.695652,24.173913,12.304348,15.956522,12.26087,6.73913,6.652174,6.304348,8.391304,59.782609,62.391304,66.434783,38.869565,30.608696,71.26087,54,122.217391,107.782609,309.130435,147.086957,101.521739,68.478261,43.695652,59,92.391304,77.826087,6.043478,41.695652,19.956522,57.347826,30.347826,22.608696,31.73913,137.73913,11.173913,8.782609,3.217391,3.304348,2.391304,8.217391,55.434783,2461.478261,,,,,,,,,,,,,
MB,6.173913,16.086957,6,5.043478,36.521739,7.347826,12.869565,13.304348,21.217391,4.26087,6.869565,7.565217,2.521739,2.826087,3.695652,1.608696,1.347826,1.130435,6.043478,4.434783,5.043478,1.913043,2.26087,2.956522,9.73913,106.913043,120.826087,108.304348,100.782609,50.043478,51.26087,28.086957,47.217391,65.217391,23.695652,1.434783,3.347826,1.26087,3.869565,17.391304,9.130435,145.652174,29.478261,1.521739,2.130435,0.304348,0.130435,0.130435,2.565217,7.086957,1116.565217,,,,,,,,,,,,,
WD,1.913043,4.26087,3.652174,1.173913,10,2.391304,6.913043,9.347826,12.173913,30.695652,34.782609,15.73913,26.913043,30.043478,15.73913,11.173913,9.782609,5.695652,2.173913,3.217391,0.391304,0.391304,0.173913,0.956522,5,153.130435,92.913043,65.73913,63.695652,24.173913,14.521739,7.565217,7.043478,12.347826,0.478261,33.826087,16.086957,0.521739,0.086957,0.608696,2.217391,13.26087,1.826087,7.608696,10.521739,3.826087,3.173913,8.043478,0.043478,1.043478,789,,,,,,,,,,,,,
OA,4.782609,14.173913,11.217391,13.043478,50.826087,10.26087,11.173913,10.086957,16.347826,9.478261,5.043478,11.130435,4.478261,2.521739,3.391304,2.347826,7.043478,7.565217,12.26087,14.086957,14.130435,7.913043,4.782609,7.695652,2.826087,41.869565,26.086957,32.608696,22.73913,10.695652,9.304348,7.043478,4.086957,5.652174,0.521739,2.26087,22.869565,4.434783,9.608696,0.956522,2.130435,12.608696,1.130435,9.086957,5.043478,3.130435,5.695652,5.521739,1.782609,11.043478,516.521739,,,,,,,,,,,,,
WS,10.73913,14.652174,8.26087,5.304348,26.826087,5.347826,10.869565,21.130435,18.521739,25.304348,34.826087,29.217391,28.434783,30.652174,39.086957,39.913043,38.521739,40.217391,1.826087,4.478261,2.173913,0.478261,0.565217,1.478261,6.217391,50.347826,41.217391,34,27,11.26087,5.043478,4.173913,3.695652,8.217391,2.434783,6.652174,9.782609,0.347826,8.130435,1.478261,0.26087,4.347826,0.304348,3.217391,2.608696,10.782609,44.26087,56.521739,0.869565,3,785,,,,,,,,,,,,,
ML,4.782609,9.826087,4.782609,5.173913,38.434783,10.086957,8.913043,17.478261,19.391304,16.26087,18.782609,11.73913,13.73913,14.304348,30.869565,18.173913,38.217391,44.130435,3.173913,2.043478,2.565217,1.347826,2.26087,3.565217,1.913043,54.521739,47.869565,39.130435,33.043478,9.217391,7.565217,3.434783,3.391304,10.043478,1.086957,1.913043,12.434783,0.652174,1.173913,0.782609,0.565217,3.521739,0.26087,2.73913,5.652174,46.26087,9.434783,11.73913,1.434783,2.521739,652.347826,,,,,,,,,,,,,
BE,6.173913,13.782609,7.173913,6.478261,61.521739,9.782609,19.73913,20.391304,23.913043,17.956522,23.434783,17.913043,23.565217,20.086957,44.695652,30.826087,51.173913,61.130435,5.434783,3.521739,4.869565,2.347826,1.826087,3.347826,6.086957,69.782609,60.347826,50.304348,41.347826,16.130435,8.347826,2.956522,5.869565,13.434783,0.73913,4.347826,13.478261,0.913043,3.391304,0.695652,0.869565,3.565217,0.086957,7.826087,5.826087,67.217391,13,10.26087,1.347826,4.086957,893.347826,,,,,,,,,,,,,
PC,6.26087,3.913043,1.347826,0.478261,9.391304,1.130435,21.043478,12.347826,16.304348,3.347826,6.73913,6.434783,2.826087,2.434783,2.695652,0.565217,1.347826,1.217391,48.086957,16.130435,22.217391,5.913043,3.478261,9.521739,6.956522,38.565217,33.347826,48.652174,41.73913,20.391304,12.956522,9.086957,5.347826,13.478261,4.478261,0.26087,1.173913,14.043478,12.869565,4.086957,2.652174,9.304348,1,0.478261,2.956522,0.826087,1.304348,2.173913,1.913043,19,514.217391,,,,,,,,,,,,,
AN,10.304348,8.086957,2.695652,3.130435,24.217391,6.652174,59.478261,41.086957,61.608696,14,21.956522,20.173913,11.086957,6.086957,14.173913,3.869565,5.608696,6.521739,60.782609,25,49.043478,11.608696,7.478261,24.086957,11.26087,183.217391,173.695652,164.956522,161.695652,63.217391,47.304348,22.304348,26.782609,40.869565,11.565217,1.347826,2.217391,17.695652,19.956522,11.521739,12.652174,55.826087,7.478261,1.565217,13.391304,6.782609,3.565217,4.173913,23.434783,15.652174,1602.869565,,,,,,,,,,,,,
